playlist_idx,era_diversity,length_diversity,artist_diversity,popularity_diversity,sentiment_diversity,genre_diversity,cluster,cluster_name
11940,1.0254657273504075,1.314670683378576,4.772272182802775,509.4849096501345,0.020978560971457724,0.3615089520041789,2,Focused Mood Crafters
11941,0.05153928932135066,1.3712287793135265,5.647511215495845,400.5923134126554,0.04395472863891268,0.3687372731753292,2,Focused Mood Crafters
11942,0.7219280948873623,1.3763567843800737,4.884183719779189,542.349375,0.08129325717660632,0.39418043353145144,3,Universal Explorer
11943,0.07526826758743452,1.4543468801529933,4.950632637268168,588.529248379766,0.04454467485482224,0.34033243830301296,2,Focused Mood Crafters
11944,0.0,0.7345299214394703,3.8073549220576055,322.7806122448979,0.07263378301921744,0.4115298515739818,0,Consistent Loyalists
11945,0.5916727785823275,1.3184114172960866,5.9374391852748545,533.8217639997174,0.06809410414912416,0.4543260869495404,1,Trend-Saavy Seekers
11946,0.0,1.21591438438153,4.426733681937772,362.3580246913581,0.08923747409759493,0.4251751174554258,0,Consistent Loyalists
11947,0.20062232431271465,1.4772170014624826,4.8125,285.6875,0.07349449817122411,0.3193851680867765,2,Focused Mood Crafters
11948,0.0,1.357145903560534,3.6835671716677316,388.62326388888886,0.05012655762986096,0.3011476944872379,2,Focused Mood Crafters
11949,0.7172524777375697,1.1605739818379095,5.5363888824581355,914.8487020010816,0.06397875696242711,0.4007080872237459,1,Trend-Saavy Seekers
11951,0.2087072820923857,1.2885236238615945,6.748754467516433,510.16997056786704,0.0677859368185585,0.46012374887463175,1,Trend-Saavy Seekers
11952,1.1243749395433178,1.3634795360545329,5.179887783564363,434.8335255670896,0.09862903351094027,0.36586563149373363,3,Universal Explorer
11953,0.0,0.7081311551696692,4.637500429897825,577.805517451608,0.09376760411951185,0.26676727493985103,0,Consistent Loyalists
11954,0.0,1.3146246119280174,4.258200132537354,716.2326869806095,0.04323563822373075,0.3853033209831505,2,Focused Mood Crafters
11955,0.3860189005698934,0.8649816543979745,5.463769511166973,677.1534353862584,0.057272125455100166,0.40157095602307513,1,Trend-Saavy Seekers
11956,0.4596129937682246,1.4110324570142811,5.072440318501685,475.6634404674945,0.08043470896821091,0.4547590577024103,1,Trend-Saavy Seekers
11957,1.5747377153913988,1.3931660325954787,6.728239485353722,550.0374238234583,0.06730521147997064,0.4230202894524332,3,Universal Explorer
11958,1.0,1.1086047620597919,4.131687083026442,792.684375,0.067991985795979,0.39204167059501327,1,Trend-Saavy Seekers
11959,1.5185017081879668,1.2331251177489708,5.688076047913574,914.0443098808151,0.06540953107456608,0.42465006306950787,1,Trend-Saavy Seekers
11960,1.1913148099738349,1.5438470222756926,4.435287934605556,368.62413769551256,0.051144799994316835,0.10966711863924206,2,Focused Mood Crafters
11961,0.4516228221820041,1.4389810006971957,5.508449271292097,779.4302410518626,0.05967011557417064,0.3920825207018857,1,Trend-Saavy Seekers
11962,1.038583312673411,1.2638994787543738,6.3210730763404985,775.3695127074145,0.06401070727096018,0.40583084194697105,1,Trend-Saavy Seekers
11963,0.0,1.1162041568149241,2.864244774170742,345.8459504132232,0.03965582159227971,0.19356446228735383,2,Focused Mood Crafters
11964,0.28639695711595625,1.3689955935892815,3.8841837197791893,985.0475,0.03719606144811525,0.38546064699905497,1,Trend-Saavy Seekers
11965,0.30364126618753207,1.3737823533633995,5.167493158731491,201.4213584710744,0.07742679269543849,0.24347125543646683,2,Focused Mood Crafters
11966,0.0,1.156869339920509,3.164391682794487,577.1737773152965,0.0707126781340131,0.2277206687413724,2,Focused Mood Crafters
11967,0.31776754450168865,1.3034484397652215,5.743637359581062,695.3041079982581,0.05917708318184789,0.4515524089431513,1,Trend-Saavy Seekers
11968,0.0,1.1449721968977455,5.1449721968977435,597.2622222222222,0.05963843688279849,0.4081201492995414,1,Trend-Saavy Seekers
11969,1.6692084857285336,1.5300060201233863,5.625644787408116,991.2996212965027,0.09260129429549561,0.4472279009236128,3,Universal Explorer
11970,1.4357677595518359,1.3751661956769503,5.050091165553357,720.0393005540166,0.09620523932470344,0.3387236808889601,3,Universal Explorer
11971,0.0,0.806737929570563,5.259991029008325,624.6234384295063,0.05244294031386644,0.4126937784825055,1,Trend-Saavy Seekers
11972,0.9822408213425595,1.0842125310928408,5.592096221992298,386.88345426856586,0.06687040797383466,0.3979493435781624,0,Consistent Loyalists
11973,1.8977438889592857,1.4013517630022394,6.164971080170145,786.221814100602,0.0829568742110872,0.3662886824754589,3,Universal Explorer
11974,0.08214305133815328,1.2932844376159216,5.312407263447452,669.1770095793419,0.05099457295131365,0.3221577782401375,2,Focused Mood Crafters
11975,0.2837689703721876,1.0706545966901748,5.601893984232557,875.2056089010823,0.05337697007641227,0.42227023653317547,1,Trend-Saavy Seekers
11976,0.32984607020714635,1.0748252138293315,5.347424422388757,505.4033516988062,0.06403358676051765,0.43853185724908345,1,Trend-Saavy Seekers
11977,0.9336830816886121,1.236135593419257,5.318096687215576,605.6936979306637,0.072741355898827,0.4121334431625365,1,Trend-Saavy Seekers
11978,1.3610156764620025,1.3416303588849137,4.513153408920675,1108.2568370986921,0.0622056141044935,0.4042057040086395,1,Trend-Saavy Seekers
11979,0.222284830685688,1.235348017977726,4.4816615121017565,643.4170918367347,0.09021221752420368,0.47012323898748803,1,Trend-Saavy Seekers
11980,0.0,1.5690255736436505,3.399079570624174,241.43040000000002,0.05012182599449531,0.2500900511151939,2,Focused Mood Crafters
11981,1.133349767793205,1.4811164785045268,5.476855971510712,645.7823999999999,0.082507306947457,0.37620997569989334,3,Universal Explorer
11982,0.0,1.1595547523787308,4.087462841250339,696.5328719723183,0.045142892839748316,0.4531173298587986,1,Trend-Saavy Seekers
11983,0.0,1.3421389558735095,3.653756708287,244.18140589569163,0.05606872329375635,0.38644937162923315,2,Focused Mood Crafters
11984,1.713276266105959,1.3111511862574685,4.550849499505826,367.12289992695395,0.06162625376634852,0.08845289362367563,2,Focused Mood Crafters
11985,1.6114892346010214,1.4181731142968337,5.1414427194822405,257.35373555495835,0.0904135016273721,0.39700618721766257,3,Universal Explorer
11986,1.0934884872624158,1.1309561414766949,5.855394588405321,357.5928966012296,0.07721093374802131,0.41527559927566954,3,Universal Explorer
11987,0.863120568566631,1.4716774936810642,4.800432302535625,391.7910204081632,0.0755255849417635,0.37749762775897927,3,Universal Explorer
11988,0.24581537350428984,1.2414582521806743,5.954813755494495,666.2054493801652,0.061805172199188324,0.4096079714835436,1,Trend-Saavy Seekers
11989,0.06591441234324169,1.4276315711073062,5.374646145856626,415.71087646484375,0.03857964782132974,0.3601559642174899,2,Focused Mood Crafters
11990,2.085390634706295,1.5830785632870388,6.042497332822984,553.6978795271158,0.07194999005676493,0.39640686493660765,3,Universal Explorer
11991,0.8112781244591328,1.2838868242312453,4.735926350629035,242.60586734693874,0.08625862210853816,0.40770624890596885,3,Universal Explorer
11992,1.69971238301,1.395627514252028,4.994591862541402,700.7466752123057,0.08783724120097419,0.3585756620513087,3,Universal Explorer
11993,0.7573457698232661,1.2091759976407317,5.938588368649811,495.6468144044321,0.07297499547095816,0.3512605701645589,1,Trend-Saavy Seekers
11994,0.2761954276479391,0.998363672593813,3.975418017913833,684.5215419501134,0.060518285458588394,0.22405695834779654,0,Consistent Loyalists
11995,0.0,0.8683927290103626,3.452819531114783,176.30859375,0.050928400574424854,0.3995450087012099,0,Consistent Loyalists
11998,0.4145790572917207,1.3516441151533924,4.924969207344631,582.0572839506173,0.0570394482936214,0.29277581067237085,2,Focused Mood Crafters
11999,0.1460942501201363,1.5469829051711559,4.096922459779061,457.9791666666667,0.0347873936448455,0.2012090156141687,2,Focused Mood Crafters
12000,0.5680484432960778,1.4953409962634674,5.782271105907279,447.5127269490922,0.08423649649087457,0.33332954905863554,3,Universal Explorer
12001,1.2957378005380122,0.8582307926411411,3.225435643794623,460.7889546351085,0.07753237941393125,0.34716319701341153,0,Consistent Loyalists
12002,0.0,1.2738722345110536,5.5934781172159,440.6547866805411,0.0731603756074832,0.4348295403062591,1,Trend-Saavy Seekers
12003,0.3227569588973982,1.3851969952529717,5.489858221264963,636.8585099480969,0.041500715108299224,0.37130111832457496,2,Focused Mood Crafters
12004,0.6166999815022929,0.8836414741002696,6.140146716189606,425.8882681564246,0.05885486639024303,0.368564931285911,0,Consistent Loyalists
12005,0.16783950186626026,1.336031374405496,4.54275891003966,581.8482311639211,0.053791138260006165,0.2990943731385344,2,Focused Mood Crafters
12006,0.16702680404522807,1.3585857893486584,4.900302361722553,486.3731138545953,0.03369556853219969,0.32765991009994644,2,Focused Mood Crafters
12007,1.4982757773186401,1.283837502209517,6.661488951916203,369.10202093985885,0.08508651829102706,0.3672281401188218,3,Universal Explorer
12008,0.9592984433159442,1.4709623562778562,5.117197973790144,618.8296466532605,0.08082782710687195,0.4756859224793673,3,Universal Explorer
12009,0.8073276247797865,0.9732401978263361,5.473971260110195,325.3041406645303,0.08676759562502943,0.4340789320404391,0,Consistent Loyalists
12010,0.0,1.0458254590659102,6.581045791295409,758.3406593406594,0.05674798550500745,0.4288653753586888,1,Trend-Saavy Seekers
12011,1.3890020235589147,1.2174569805651974,6.664661538040499,440.1787344777209,0.063487382652925,0.279983623408917,3,Universal Explorer
12012,0.42787428641847836,1.321797371872436,5.622531609169024,726.2291171224732,0.05276841688332629,0.4076440799318744,1,Trend-Saavy Seekers
12013,0.0,1.1780791131518513,4.37233451438951,824.5733070348455,0.06180040164124536,0.3697405037222005,1,Trend-Saavy Seekers
12014,1.5313265801153122,1.193810314637982,4.98245300165137,544.4186543253827,0.07723739806754916,0.3339385657077427,3,Universal Explorer
12015,0.8328560456838724,1.334797175887998,6.042393160570579,404.96008128901144,0.09457070830955451,0.4332295351509537,3,Universal Explorer
12016,0.0,1.56231747427053,3.2419364649416433,493.8809993425378,0.062426465327971914,0.3885428058538593,2,Focused Mood Crafters
12017,0.41381685030363374,1.3250112108241772,4.850209029099896,329.6195987654321,0.12443976996907062,0.3891144419238193,3,Universal Explorer
12018,0.0,1.4591479170272448,3.835505556517097,907.2492283950619,0.038002113378531,0.37603117255596263,2,Focused Mood Crafters
12019,0.0,0.3809465857053901,3.2728129676818583,542.4691358024692,0.06837856632676269,0.4011944790028707,0,Consistent Loyalists
12020,0.5860162306177332,1.5229320406896163,5.426264754702098,501.7458085451595,0.07631101812010217,0.3598913747394417,3,Universal Explorer
12021,0.0,1.342628428017488,6.248872266278548,261.6474609375,0.07738798945301661,0.34825927082437974,2,Focused Mood Crafters
12022,0.7219280948873623,1.1567796494470395,2.6464393446710153,229.41,0.1026436421943672,0.23757864855626637,0,Consistent Loyalists
12023,0.28844437002697604,1.4106850910252022,5.79862460073216,548.0726726316509,0.052590724151774335,0.40275364374832795,1,Trend-Saavy Seekers
12024,0.0,1.2597218324096136,4.323856189774723,768.1824,0.06914127130270861,0.3974302895452243,1,Trend-Saavy Seekers
12025,0.5925455431928193,1.365628420300985,5.3682550486344365,662.0084651370016,0.05854138780530516,0.38913939248039664,1,Trend-Saavy Seekers
12026,1.479657436816545,1.5117658373937197,5.635854923431236,619.9884101788863,0.07580912102816209,0.33686303515146865,3,Universal Explorer
12027,0.27049933976116347,1.4073211201269338,5.396806381790567,585.5933294886581,0.05201705725701735,0.35059510673353317,2,Focused Mood Crafters
12028,1.068700987831247,1.2466230023508884,6.204392605172661,694.1262235208181,0.07918728889766263,0.4281260674241814,1,Trend-Saavy Seekers
12029,0.0,1.490553969125159,4.541044179559919,464.69844567559255,0.03948934805097299,0.3126145861068348,2,Focused Mood Crafters
12030,0.0,1.4361572528742923,7.078592918117192,593.5675803402647,0.04947862980866261,0.37655785280262793,1,Trend-Saavy Seekers
12031,0.17131674381683393,1.0805819115538577,6.02545518195946,561.2607237830962,0.05834128321170157,0.45721552509257307,1,Trend-Saavy Seekers
12033,0.0,1.241952171920335,5.014544337248218,355.6007728894173,0.13312388569842007,0.27473937278927146,0,Consistent Loyalists
12034,0.9706231793241096,1.4127758427760988,4.569919886559373,761.6608264462809,0.04948934210811843,0.35171787574826263,2,Focused Mood Crafters
12035,1.7739119513005472,1.5535209511274697,4.643856189774724,603.9616000000001,0.07267044105949944,0.3704483574379027,3,Universal Explorer
12036,0.7394720098371399,1.3554875685365961,5.854153980465638,625.441162109375,0.04955666796168699,0.3787744546583983,1,Trend-Saavy Seekers
12037,0.7230488083469953,1.3320304448998384,5.832052334040166,577.2571644612476,0.07644012108752762,0.45003372594068314,1,Trend-Saavy Seekers
12038,0.0,1.3107035318452553,5.422538539954701,370.22377232142856,0.06260126608679617,0.36319483935446745,2,Focused Mood Crafters
12039,1.1301543353820458,1.2261416583193192,5.854289925337524,479.0466271430861,0.07503554851124285,0.3930768282073505,3,Universal Explorer
12040,0.39855761442444654,1.0819042655463942,6.375170727505855,773.1924848610321,0.06753853574764818,0.4453250257387427,1,Trend-Saavy Seekers
12041,0.3607805650514635,1.2399234562132122,5.825557298759694,422.0408496732026,0.07946650782696664,0.3657502699759287,1,Trend-Saavy Seekers
12042,1.8145043727928643,1.1371560827924305,5.747660385758264,568.3417102378141,0.08173523215802676,0.2944932804505889,3,Universal Explorer
12043,0.2580186686648155,1.4117628468192516,5.311139674044055,519.5404326822096,0.0574974099014953,0.42542745453728686,1,Trend-Saavy Seekers
12044,0.0,1.3630228876638344,5.700356820511613,437.2145935076128,0.07803424476832391,0.39310442404561996,1,Trend-Saavy Seekers
12046,0.6051865766334206,1.224394445405986,4.532665279941247,1137.2098765432097,0.05818985857281017,0.4243335653760657,1,Trend-Saavy Seekers
12047,0.783776947484701,1.3681048373817144,4.256564762130954,673.9066666666665,0.07133497579476963,0.28241662226698755,2,Focused Mood Crafters
12048,0.43122562471952286,0.9812286216349837,6.631312650811637,630.2976537553797,0.06771519041368836,0.38284993927150457,1,Trend-Saavy Seekers
12049,0.1818131716956182,1.1023907294622388,6.748890830461457,569.0710377914316,0.06772082452137733,0.4265632508361363,1,Trend-Saavy Seekers
12050,0.0,1.485086450590309,5.148667787351716,518.7230102040817,0.03136848215581365,0.328452778398509,2,Focused Mood Crafters
12051,0.41264861298862526,1.39070137215746,5.026648895769252,904.4696926170641,0.06761949124404246,0.4331373953155681,1,Trend-Saavy Seekers
12052,1.175609711992128,1.3211912199768694,6.514283998266061,811.2809141274238,0.061615977921730354,0.3997291906184179,1,Trend-Saavy Seekers
12053,0.7706290693639405,1.3545842123564742,2.872605180935881,835.3465140478667,0.08800066223912291,0.33951963570497595,3,Universal Explorer
12054,0.17466817243865132,1.1151431746502618,4.633076528607066,547.6709812465291,0.09033162047352779,0.39412497625212384,0,Consistent Loyalists
12055,0.0,1.4269608142719163,4.293660689688186,643.2864000000001,0.04450527974223172,0.2969545113276794,2,Focused Mood Crafters
12056,1.4411535278793055,1.1411535278793057,4.221928094887363,587.5600000000001,0.09396267067428768,0.43109728963297017,3,Universal Explorer
12057,0.0,1.0957952550009336,3.2776134368191157,848.0495867768594,0.03205348356184856,0.447592172919107,1,Trend-Saavy Seekers
12058,0.12565805017256743,1.3922424327168947,4.8369589098021635,505.7847800237812,0.04611203477383553,0.3133393760148958,2,Focused Mood Crafters
12059,0.8112781244591328,1.262362338370586,5.376629167387823,833.9930555555557,0.04099957236198774,0.38850332168240764,1,Trend-Saavy Seekers
12060,0.24581477289951367,1.3792804872910602,5.3502256425279064,556.3487041875572,0.05928003867976126,0.3044998225563676,2,Focused Mood Crafters
12061,0.0709989466364099,1.4538461487044665,4.676475634154469,663.4043392504931,0.04401641964909492,0.3679451595197268,2,Focused Mood Crafters
12062,0.419921097375718,1.3371116355547852,4.574721877102951,394.9542779538252,0.029210669891022653,0.29867364785590755,2,Focused Mood Crafters
12063,0.0,1.4899343783255763,4.334962500721156,715.3732638888888,0.0457656340893783,0.3635459671893986,2,Focused Mood Crafters
12064,0.0,1.3421389558735095,4.297079327540666,188.7120181405896,0.05755610514330263,0.2850288348182528,2,Focused Mood Crafters
12065,1.159585335689742,1.320990405408677,5.984449138293354,683.5100815448902,0.05970956358202607,0.33121539708398323,1,Trend-Saavy Seekers
12066,0.3999380474390277,1.0868323983080326,3.6056609672887805,502.3799445704207,0.07080800409580544,0.19598659523651107,0,Consistent Loyalists
12067,1.0848976516491609,1.244850505527967,5.944726004505334,564.8661142269402,0.05827013848257814,0.36669199768839633,1,Trend-Saavy Seekers
12068,0.9283303773581606,0.5825911583212116,5.942055145208535,305.48861768573306,0.07983681451341769,0.31981028252400673,0,Consistent Loyalists
12069,0.2575183760338044,1.1586500757094942,5.539086684536634,804.0171287559878,0.06901059901096837,0.3674902394701365,1,Trend-Saavy Seekers
12070,0.8098274922716651,1.1910845982784386,5.215552159365318,549.5669421487603,0.06313575931072146,0.4554186788010112,1,Trend-Saavy Seekers
12072,0.10679203237584187,1.180782580773435,4.85001930348364,502.8260265820274,0.06770080047470037,0.38225858495500453,1,Trend-Saavy Seekers
12073,0.0,1.424902899048037,5.258648160949415,445.68981738495245,0.043508238444208924,0.3633046525282991,2,Focused Mood Crafters
12074,0.2439526302372193,1.1491851361284016,6.462147997541907,698.1861215707369,0.05402736904858613,0.4175668453869885,1,Trend-Saavy Seekers
12075,1.243695899444216,1.2335717335736445,5.148875080322806,460.7511111111111,0.04470494743893053,0.3053651915503202,2,Focused Mood Crafters
12076,1.572265431826097,1.4966292536063974,6.465823829463698,508.1126846636199,0.06894896652957683,0.3699015586686842,3,Universal Explorer
12077,0.2580186686648155,1.3783538858482793,5.985768125373784,419.8321361058602,0.06769132049533994,0.2840048367726397,2,Focused Mood Crafters
12078,1.1489992262523574,1.3732991438506421,7.159762472846953,457.89428777439514,0.09721506115266176,0.29513169804716627,3,Universal Explorer
12079,0.34037328575964604,1.276430160842112,5.794101475943049,622.8069219676333,0.07347667054795647,0.4284506099496333,1,Trend-Saavy Seekers
12080,0.27587422307576365,1.0276812294205422,6.766592707581149,693.3997368494722,0.06200080313946566,0.44177619139666563,1,Trend-Saavy Seekers
12081,0.14763368443753808,1.0659718873342783,5.596308251819863,366.61268072955426,0.06198102277612581,0.41432920321661065,1,Trend-Saavy Seekers
12083,0.0,1.5174480580708334,3.2734519397867015,299.9048743464327,0.045412586007845035,0.32152782809148134,2,Focused Mood Crafters
12084,0.7346532028808916,1.5046309901396133,5.53924120928018,527.8212887148452,0.06269893164142568,0.3228415469904557,2,Focused Mood Crafters
12085,0.5369064378756414,1.3209502723549948,4.804189438475279,570.5749377002492,0.060554044747850665,0.4442313581655654,1,Trend-Saavy Seekers
12086,1.5211866038296806,1.3596058706366605,5.566615216738452,554.6602079395085,0.07556895158989263,0.38733002548310713,3,Universal Explorer
12087,0.08970338978684994,1.112587870254569,5.979151362881726,578.8842975206611,0.05875790672561858,0.43866256586398455,1,Trend-Saavy Seekers
12088,1.4711384955484317,1.3795202148436627,5.223139730959607,803.3557333333332,0.06354161912671254,0.4682375239400607,1,Trend-Saavy Seekers
12089,0.3372900666170139,1.4197367178034825,3.625,823.0625,0.06638298253382273,0.3815056250442377,1,Trend-Saavy Seekers
12090,0.0,1.279367084713896,4.6632313853624945,689.7633136094676,0.0470556466378937,0.39810813529204897,1,Trend-Saavy Seekers
12091,0.0,1.5350221121652643,4.803703472897291,325.46120938836856,0.04140503507893031,0.3379408281292975,2,Focused Mood Crafters
12092,0.8112781244591328,0.954434002924965,3.875,475.33984375,0.05239110132758181,0.2774931503953492,0,Consistent Loyalists
12093,0.5319205159748847,1.024477794150522,6.465655186848153,561.1353185595568,0.06914508701902629,0.4134644257613609,1,Trend-Saavy Seekers
12094,1.231481852439829,1.4453840907524915,3.841722852785563,491.6014539930556,0.06703813942995153,0.39584994043322413,3,Universal Explorer
12095,0.25384282040068135,1.2618132364363062,7.048247468149851,413.3555804174222,0.07784374533530138,0.45634244989701467,1,Trend-Saavy Seekers
12096,1.4207008523626508,1.4407941418497692,6.132454270801275,854.9271092915628,0.09157334172695097,0.37028248483322695,3,Universal Explorer
12097,1.3692505869273601,1.4114327578208736,5.675884206591004,773.7868909378496,0.0760535617596174,0.4235961540780512,3,Universal Explorer
12098,0.0,1.3346791410515946,3.5465935642949384,341.6094674556213,0.0526682320564975,0.4836444580091619,2,Focused Mood Crafters
12099,0.0,1.0274571848187941,5.745806737553072,464.60523545706377,0.0893313890938897,0.31004306209466537,0,Consistent Loyalists
12100,0.3197133690841516,1.1510264628736708,6.464303154165933,560.4048283038501,0.0636798610342736,0.3505379864561173,1,Trend-Saavy Seekers
12101,0.0685860940364442,1.2189859772419214,5.937846485537405,389.5413195377586,0.06559639810663977,0.44123165885992216,1,Trend-Saavy Seekers
12102,0.0,1.2411806204811002,4.717743795917763,705.2008043665614,0.05465085528523698,0.29164855537114787,2,Focused Mood Crafters
12104,0.1222915970693747,0.9218339291539106,4.433881588815122,326.6955555555556,0.0500660493517834,0.42324763268949156,0,Consistent Loyalists
12105,0.0,1.4475483940530016,6.074953650668276,392.9802498356344,0.05008124379166418,0.3418297243967982,2,Focused Mood Crafters
12106,1.4210295023052197,1.348209449093207,5.644280945300698,667.8241965973535,0.05147713588890034,0.40284103976142943,1,Trend-Saavy Seekers
12108,1.9448947110313157,1.4882782449582859,6.418972732620809,477.78619481033417,0.09319916113683374,0.4045560964598207,3,Universal Explorer
12109,0.18312206830137276,1.3821022532543101,4.892147223664534,875.7006172839508,0.06062718939900231,0.4429962730471272,1,Trend-Saavy Seekers
12110,0.2318130500245902,1.4018579618917064,4.413515541048347,479.625934496262,0.04779911627389011,0.3547137467521474,2,Focused Mood Crafters
12111,0.9460832996104455,1.254056520029845,5.909627497815713,783.1429815648133,0.07621847912988483,0.43293686074886273,1,Trend-Saavy Seekers
12112,1.32596909862454,1.3765280940539901,5.652530185456993,669.7086801426872,0.0714779284889165,0.4081870327338286,3,Universal Explorer
12113,0.0,1.4337314323782187,5.000591945049634,683.0287536982248,0.04080592482411568,0.3079026005596769,2,Focused Mood Crafters
12114,0.9886994082884974,1.084330465748335,5.023299152238228,193.644375,0.09372013303464648,0.38495413414873475,0,Consistent Loyalists
12115,1.7884504573082896,1.3787834934861753,3.8073549220576055,763.4948979591837,0.03667273942395715,0.43008328338753754,1,Trend-Saavy Seekers
12116,0.2829047929798921,1.4230670603378361,5.458916489284365,668.2567186240259,0.041151692589171715,0.3287836660991745,2,Focused Mood Crafters
12117,0.043588095738005976,1.4882991451375058,5.246356270970505,545.6975283446712,0.04046666607646167,0.3443432628032956,2,Focused Mood Crafters
12118,1.4326222012158438,1.2702157543629526,4.934501473513419,586.8951145151694,0.0777522587931704,0.40280502258750805,3,Universal Explorer
12119,1.6773848612800868,1.486450269918071,5.731189865879388,478.75812099987934,0.06234285049206124,0.41638517533867186,3,Universal Explorer
12120,0.6098403047164004,1.5410078709714834,4.705926322092353,579.8497222222223,0.05696820670732456,0.43024135741903363,1,Trend-Saavy Seekers
12121,0.6827223190132135,1.1216313481083164,5.636911765052346,611.9073290265093,0.07567154319309617,0.3650211714305187,1,Trend-Saavy Seekers
12122,1.2475266703530905,1.2603235250790523,5.023106297508877,607.8097038437303,0.0854814027932925,0.4915132076331513,3,Universal Explorer
12123,1.1087111036643162,1.420947193235107,5.502806586034499,502.8919667590028,0.0764042548366185,0.29062981470809196,3,Universal Explorer
12124,0.0,1.301386299279609,5.718488437474711,289.1781450872359,0.0775038489982362,0.2593034803046416,2,Focused Mood Crafters
12125,1.058277043226334,1.4329831210560051,4.142664355548848,620.1551246537398,0.08377456452623573,0.5090117304406379,3,Universal Explorer
12127,0.7120640548905479,0.7120640548905479,4.037089431754239,418.449732302201,0.0850828771724869,0.43481267164940673,0,Consistent Loyalists
12128,0.4422706117758965,1.3281768932415523,5.372763435450895,591.5067637877213,0.059478802673744814,0.28488628768130136,2,Focused Mood Crafters
12129,0.3081486923906136,1.3186318686490273,5.539468463797124,524.8820053445746,0.04103463109443335,0.26125136676238486,2,Focused Mood Crafters
12130,0.5608251769947301,1.5193883021955847,5.766472957272516,599.1313580246915,0.06026405916161664,0.27409694438031884,2,Focused Mood Crafters
12131,0.37123232664087563,1.2010947341319422,3.4547012441673464,503.1058673469388,0.0775634753205171,0.4311134613846442,0,Consistent Loyalists
12132,1.6630459399572004,1.106341184473461,6.061747626961352,768.5724294074928,0.0895100317541972,0.3967663712686719,3,Universal Explorer
12133,1.4478645300747457,1.408194958164145,5.273127381971197,739.5539863004027,0.07163752831339176,0.3657949172691157,3,Universal Explorer
12134,0.7219280948873623,0.7219280948873623,3.321928094887362,478.35999999999996,0.12728131064541182,0.08270286958358229,0,Consistent Loyalists
12135,0.9698830257578446,1.2506219317235008,5.742423865564142,710.6926699673952,0.07104935842588922,0.41317364759795566,1,Trend-Saavy Seekers
12137,0.0,0.6193821946787638,3.7004397181410926,733.1597633136093,0.06511466736971495,0.3390039406030395,0,Consistent Loyalists
12138,0.0,1.475300736317029,5.253056943121939,442.0275849127416,0.04927382755083465,0.3209072327793655,2,Focused Mood Crafters
12139,0.13206535647488302,1.3368884641687186,5.69691683880896,698.2040232303677,0.046217935906277784,0.37595324198449437,1,Trend-Saavy Seekers
12140,1.6172795343500224,1.21018798048854,5.1136495655936915,422.4509220701964,0.07386642766833985,0.34406707558520105,3,Universal Explorer
12141,1.3572793691861107,1.5751896265244079,5.515005162187595,455.3160803486023,0.08192391284617331,0.3647029751265896,3,Universal Explorer
12142,1.3544149756186805,1.1047909373235627,2.0807037974312954,285.38609467455615,0.06891878473921345,0.4162358440403939,0,Consistent Loyalists
12143,0.0,0.7191126398095578,4.141598294973372,636.5761772853187,0.05469623208634981,0.3990797800242934,0,Consistent Loyalists
12144,0.4447122878911439,0.9816065851325873,5.950458032517567,827.2067225767651,0.06410969587682144,0.40481294946161805,1,Trend-Saavy Seekers
12145,0.0,1.3162522199425772,4.349191770915038,545.1082045184305,0.08877178278237724,0.4481033450055029,1,Trend-Saavy Seekers
12146,0.0,1.283474826759087,3.95905708166975,555.3192111029948,0.03382171253422487,0.30379636423182355,2,Focused Mood Crafters
12147,0.0,1.0957952550009336,3.754441845713344,634.9669421487604,0.03356489885132479,0.42652319690184476,2,Focused Mood Crafters
12150,0.4585097288799601,1.0676111603502403,6.416645974304806,678.7590756529455,0.06480609383479678,0.37368943784345,1,Trend-Saavy Seekers
12151,1.8722419839292976,1.3733058411630652,6.172953339192686,429.23234494908775,0.09157513025204103,0.36898307355338755,3,Universal Explorer
12153,0.10215803640865039,1.3805280486884883,5.3456342777288475,837.9086222222222,0.04664574420977604,0.41673460033587373,1,Trend-Saavy Seekers
12154,0.0,1.3517308856338406,4.015611760504575,646.7412254610351,0.033862988653561577,0.30477230644801057,2,Focused Mood Crafters
12155,0.0,0.968270247409618,3.2538013905715877,575.2126200274349,0.09999947153872524,0.30804314596700977,0,Consistent Loyalists
12156,0.7491679027154705,1.179692017102897,5.741730855892591,457.8010380622838,0.08348850025762859,0.32938455071617656,3,Universal Explorer
12157,1.1640274545271385,1.325189102698849,6.933409020980348,632.5990892224659,0.06885034061679249,0.44176379323149956,1,Trend-Saavy Seekers
12158,0.19253105481819402,1.3047768360220886,5.92272408766665,374.5143484224966,0.07335525160458987,0.3712261710130237,1,Trend-Saavy Seekers
12159,0.11759466565886476,1.4457277473570103,5.380069115180694,468.7755102040817,0.05495970060259091,0.3144559366559621,2,Focused Mood Crafters
12161,1.0824666484106713,1.4881860880157607,5.8125,465.948974609375,0.10307956561517546,0.24814151970913897,3,Universal Explorer
12162,0.18077261466843836,1.317497052804736,5.553421066641347,495.70540247190223,0.041476999607291204,0.35972606981356936,2,Focused Mood Crafters
12163,0.6496207821689738,0.3255517134879514,5.18782609075812,276.092970521542,0.08899546354498308,0.40683101882450146,0,Consistent Loyalists
12164,0.0,1.0971245697587872,3.9434651896016475,626.96,0.06686000922517488,0.42923972139967015,1,Trend-Saavy Seekers
