playlist_idx,cluster,dataset_type,num_tracks,track_idx_list,tracks_to_predict,num_edits,avg_tracks_per_edit,num_artists,popularity_mean,era_early_years_proportion,era_classic_era_proportion,era_golden_era_proportion,era_2000s_proportion,era_modern_era_proportion,length_short_proportion,length_medium_proportion,length_long_proportion,genre_Instrumental / Ambient Sounds_centroid,genre_Soft Acoustic / Classical_centroid,genre_Orchestral / Soundtrack_centroid,genre_Mid-tempo Pop / Indie_centroid,genre_Upbeat Electronic / Dance_centroid,genre_Slow & Melancholic (Sad Songs)_centroid,genre_Experimental / Jazz Fusion_centroid,genre_Lo-Fi / Chill Vibes_centroid,sentiment_joy_centroid,sentiment_calm_centroid,sentiment_sadness_centroid,sentiment_fear_centroid,sentiment_energizing_centroid,sentiment_dreamy_centroid
7605,2,test,21,"[24373, 165215, 194103, 238932, 94151, 246454, 138682, 58346, 192182, 60577, 221405, 235496, 81242, 86138, 36699, 243485, 205950, 244028, 33601, 206796, 212014]","[229127, 119476, 31550, 249767, 119307, 73940, 244303, 9468, 17738, 127756]",1,15.5,25,37.23809523809524,0.0,0.0,0.0,0.0,1.0,0.0952380952380952,0.5714285714285714,0.3333333333333333,0.20379465,0.32476872,0.10827755,0.22048614,0.01611982,0.09783819,0.01401372,0.0147012,0.05245428,0.06096982,0.22343533,0.19919638,0.23996328,0.22398091
7606,1,final,186,"[87158, 170896, 185239, 79501, 103823, 68141, 68720, 84281, 128659, 178781, 69328, 183465, 146458, 232393, 58890, 75567, 30067, 93253, 174051, 129862, 205239, 60500, 171045, 100856, 27951, 145657, 235599, 211383, 179255, 27671, 242074, 165463, 198015, 92475, 30305, 8612, 105303, 240250, 208047, 119440, 229588, 207303, 74950, 121756, 181861, 211409, 243496, 170559, 115918, 205955, 216292, 151041, 65128, 109374, 139877, 235311, 242295, 245140, 112108, 188428, 8299, 137509, 221357, 207321, 121024, 24127, 136539, 133667, 238082, 60258, 57506, 216551, 186742, 222533, 133028, 190658, 193633, 120895, 248486, 165509, 74939, 217339, 55696, 189109, 191643, 245517, 53989, 123705, 103723, 138797, 112037, 70942, 40518, 141106, 197445, 231992, 149739, 160117, 113176, 130517, 99468, 220052, 61561, 23243, 191701, 74665, 36215, 211984, 184222, 232033, 239102, 60049, 17966, 6666, 191176, 235028, 188553, 217015, 226968, 31327, 95054, 22680, 101344, 60305, 215556, 161390, 220769, 200190, 188419, 248929, 105487, 14409, 128457, 24011, 242974, 200253, 48978, 20458, 52034, 250461, 139095, 218887, 71726, 16301, 151201, 144734, 237055, 97450, 207346, 39338, 186647, 63240, 192946, 11370, 92539, 36533, 48855, 65367, 68652, 89135, 28514, 147686, 30545, 208248, 17886, 170178, 156733, 241197, 144240, 228601, 231840, 169135, 182089, 240185, 226989, 150263, 197572, 158001, 50317, 175642, 191287, 29893, 177887, 204357, 83094, 71135]","[54907, 170966, 230343, 156583, 149801, 37636, 35953, 165518, 89939, 41752]",137,1.361,164,38.145161290322584,0.0,0.010752688172043,0.0,0.0376344086021505,0.9516129032258064,0.086021505376344,0.6397849462365591,0.2741935483870967,0.25327462,0.07289675,0.2632483,0.20508661,0.05011713,0.08220885,0.02480512,0.04836261,0.06176168,0.05350292,0.20392873,0.21134777,0.26754446,0.20191444
7607,2,train,215,"[212668, 77381, 251311, 65433, 203428, 20546, 245377, 15236, 36032, 62914, 114610, 27190, 108152, 176926, 132829, 70177, 234425, 180966, 248160, 191641, 48444, 218271, 68922, 226099, 24248, 196116, 184936, 76572, 22970, 121097, 60468, 222344, 251689, 158157, 200459, 182930, 101042, 11007, 157348, 43847, 132969, 204814, 141881, 60292, 11141, 28345, 214410, 49725, 22092, 12245, 223170, 190289, 247337, 188320, 87258, 221963, 142158, 86491, 234346, 204784, 17601, 185853, 196138, 182892, 131236, 2718, 85025, 149913, 143059, 247520, 96, 133527, 215607, 210387, 27193, 73019, 66916, 153081, 174291, 67296, 251336, 130411, 232729, 212649, 205239, 191316, 14281, 101057, 215346, 248997, 66334, 157455, 206236, 49975, 60377, 179292, 190623, 42671, 9543, 150109, 46386, 229200, 160085, 29920, 217962, 135974, 140314, 151584, 216252, 190654, 187398, 193268, 216989, 42709, 153421, 149486, 58822, 185982, 173449, 249044, 50408, 59422, 173584, 60029, 167250, 52879, 29036, 62754, 21693, 117311, 22051, 36325, 39290, 21846, 70529, 5894, 217892, 130456, 36294, 174490, 23894, 247514, 102440, 137667, 88490, 186773, 190816, 14975, 155718, 219734, 71806, 195594, 222191, 2470, 79471, 226250, 221079, 17027, 34586, 178604, 16769, 29920, 8445, 84826, 53673, 85205, 218343, 4153, 91824, 93178, 176208, 9280, 207001, 173628, 91104, 50094, 108226, 108814, 27071, 184821, 201710, 179908, 68163, 126531, 39638, 50451, 231554, 180338, 124944, 181055, 6353, 53497, 134877, 219317, 134086, 153789, 32189, 150398, 65435, 50047, 75825, 63516, 54584, 165407, 239001, 250306, 58505, 195283, 50886, 3345, 146112, 63230, 247659, 82821, 90973]","[47413, 184445, 125321, 24939, 149917, 50662, 235367, 83629, 250011, 29217]",118,1.829,116,42.46046511627907,0.0,0.0,0.0,0.027906976744186,0.972093023255814,0.1255813953488372,0.5627906976744186,0.3116279069767442,0.47805023,0.04564731,0.10709253,0.17389228,0.03525792,0.02630899,0.05939249,0.07435824,0.07614742,0.05030098,0.21169317,0.21038254,0.27642168,0.1750542
7608,0,train,17,"[111543, 61991, 245333, 240937, 179311, 119631, 154119, 107034, 6974, 150426, 184137, 111032, 46280, 179542, 141202, 241842, 215606]","[42297, 115204, 190538, 54068, 241799, 127847, 57310, 163100, 219249, 107734]",4,3.857,9,30.88235294117647,0.0,0.0,0.0,0.0,1.0,0.0588235294117647,0.3529411764705882,0.5882352941176471,0.00309572,0.5985875,0.11583076,0.14380742,0.01444115,0.12216443,0.00061877,0.00145424,0.06077135,0.03416579,0.2570063,0.2435002,0.2301017,0.17445467
7609,0,final,34,"[199679, 122968, 232880, 244444, 8443, 170368, 236691, 241640, 224387, 64018, 101900, 89210, 59778, 211924, 34114, 240091, 71978, 98322, 180227, 42135, 168304, 105795, 187106, 187168, 154171, 37963, 105795, 34221, 111167, 85288, 129085, 219741, 121830, 108560]","[135296, 140305, 132652, 34319, 241621, 99193, 49374, 173595, 142471, 186563]",25,1.375,36,31.147058823529413,0.0,0.0,0.0,0.0588235294117647,0.9411764705882352,0.0294117647058823,0.4117647058823529,0.5588235294117647,0.0636471,0.3218134,0.11881105,0.32685826,0.04299469,0.09032386,0.03110354,0.00444811,0.10510954,0.10411925,0.15557654,0.13821998,0.27416625,0.22280844
7610,2,final,103,"[1439, 169595, 143389, 87016, 22275, 218755, 147973, 250306, 114114, 208758, 166513, 96809, 54047, 68163, 129996, 166872, 19825, 186576, 184821, 64550, 183917, 62139, 108814, 55984, 35318, 149530, 231310, 50047, 232281, 245084, 156348, 69717, 58939, 149917, 55400, 237009, 180201, 49453, 165012, 30011, 81985, 246161, 73468, 74662, 49978, 73955, 61980, 71411, 77192, 240563, 198409, 111224, 118472, 3065, 86790, 44898, 192515, 68844, 171781, 203253, 222318, 58505, 63263, 121997, 237809, 103098, 29920, 191177, 216374, 73660, 13019, 203433, 83076, 239513, 247688, 210921, 229633, 242886, 35332, 180966, 96114, 34962, 237650, 21490, 91000, 250946, 207833, 176583, 193485, 174490, 84826, 16252, 220921, 249186, 252222, 47430, 249332, 36389, 129575, 156946, 121813, 88775, 163771]","[50047, 248983, 232558, 43228, 247659, 3345, 39687, 173848, 5427, 248305]",16,6.278,65,43.067961165048544,0.0,0.0,0.0,0.0194174757281553,0.9805825242718448,0.1359223300970873,0.5631067961165048,0.3009708737864077,0.51906628,0.03707946,0.0659772,0.13110333,0.04854515,0.0502913,0.07391303,0.07402426,0.07389992,0.05141378,0.21931796,0.21705764,0.26738095,0.17092974
7611,0,final,10,"[153451, 8700, 41798, 113840, 88863, 220823, 37146, 163077, 88088, 250290]","[182371, 26524, 227884, 232215, 45246, 8214, 39509, 154270, 218419, 54246]",2,5.0,10,36.7,0.0,0.0,0.3,0.0,0.7,0.0,0.2,0.8,0.0053163,0.30414586,0.36471624,0.19273879,0.02168515,0.10758009,0.00106496,0.00275261,0.09486177,0.06301452,0.14661413,0.19859839,0.26933767,0.22757352
7612,2,train,96,"[194375, 216850, 218807, 92311, 23010, 235150, 209518, 152867, 232075, 36415, 29871, 239925, 223119, 208065, 24688, 137369, 69241, 195454, 184759, 148282, 80952, 184136, 47128, 220528, 98542, 247180, 50195, 154751, 58606, 210996, 29492, 221548, 234163, 156970, 34764, 159660, 97457, 249715, 249967, 78277, 240231, 167267, 252023, 213213, 33987, 77592, 45649, 147075, 28375, 126431, 141062, 65213, 14788, 14300, 14997, 44720, 72747, 239198, 6930, 107323, 149477, 163223, 89246, 47490, 67024, 157337, 229392, 119816, 57127, 173963, 30498, 74836, 48007, 12335, 130780, 4725, 176823, 206210, 151139, 51220, 28428, 174572, 105230, 86687, 85937, 86886, 249189, 117127, 173586, 82338, 171261, 103161, 2254, 108951, 240957, 53957]","[139703, 164758, 42906, 227659, 212676, 2988, 231477, 51961, 101143, 50090]",54,1.767,69,27.09375,0.0,0.0,0.0104166666666666,0.1354166666666666,0.8541666666666666,0.3645833333333333,0.21875,0.4166666666666667,0.01501724,0.20265557,0.2182251,0.3822858,0.09363734,0.083215,0.00284013,0.00212382,0.05899611,0.0476554,0.21406961,0.16971893,0.30575769,0.20380226
7613,3,final,89,"[58044, 77995, 219789, 183213, 183688, 250266, 25528, 231031, 215339, 225008, 148061, 62521, 6666, 150326, 88467, 59339, 206813, 133231, 3717, 105784, 130588, 43471, 219188, 44997, 133758, 217003, 30671, 72065, 116654, 212804, 161746, 159718, 237978, 251879, 232817, 173444, 228661, 16198, 141091, 130048, 37117, 190011, 93710, 99059, 6118, 89943, 40849, 22921, 162739, 119192, 4833, 237453, 227526, 204708, 30098, 156321, 141791, 52682, 4455, 100724, 152610, 31550, 134935, 198183, 112794, 147297, 187341, 17441, 140964, 116588, 134752, 243399, 173813, 228143, 211269, 6511, 13685, 70330, 217733, 127644, 161566, 31958, 173865, 166527, 5498, 93949, 167390, 195565, 184102]","[202896, 100045, 127917, 133769, 4231, 38528, 235643, 33117, 6220, 216260]",11,8.25,58,42.41573033707865,0.0,0.0224719101123595,0.0337078651685393,0.247191011235955,0.6966292134831461,0.0898876404494382,0.5056179775280899,0.4044943820224719,0.35105073,0.08094038,0.14366097,0.12889684,0.02208441,0.0978662,0.08093523,0.09456524,0.09952321,0.07373889,0.16678371,0.15633442,0.28362813,0.21999163
7614,2,train,118,"[33119, 25226, 126958, 247923, 250306, 72619, 114142, 44474, 123669, 191269, 125684, 49453, 86135, 209106, 240101, 204815, 99432, 39687, 225985, 174050, 98873, 68796, 179351, 183821, 49138, 190899, 234569, 160198, 14842, 110064, 174420, 250436, 143389, 64550, 198840, 159554, 27407, 138601, 122326, 61137, 149796, 38791, 166690, 68163, 58505, 53497, 130724, 170110, 235367, 19825, 38541, 237650, 244999, 83072, 45282, 104413, 168606, 103098, 36064, 156348, 158041, 77192, 121798, 143095, 113537, 98259, 24939, 179908, 49836, 102534, 237809, 25522, 84826, 175199, 186573, 110852, 69683, 225936, 205833, 205302, 236097, 116018, 90066, 72522, 202860, 252213, 203253, 178604, 139737, 16769, 224729, 83547, 249109, 38471, 41723, 246653, 171781, 34586, 188526, 65143, 236978, 185516, 64506, 6089, 123311, 8445, 165416, 225778, 98922, 229720, 203856, 195247, 155439, 37907, 66020, 189386, 140314, 3065]","[108814, 237415, 71806, 201710, 33288, 87648, 231452, 180423, 42671, 131355]",59,2.0,73,45.1271186440678,0.0,0.0,0.0,0.0,1.0,0.1186440677966101,0.5423728813559322,0.3389830508474576,0.59812793,0.03457933,0.05573329,0.09107757,0.00678491,0.03794773,0.09060038,0.08514886,0.08291117,0.05546719,0.20531738,0.20574399,0.27426386,0.17629642
7615,1,train,142,"[187483, 160716, 173628, 44552, 247450, 228264, 104659, 17023, 176866, 207895, 154195, 226739, 221166, 187368, 245045, 122305, 35237, 21984, 126019, 252213, 113368, 74887, 110571, 148651, 198641, 60577, 215571, 202649, 122810, 183755, 238658, 239383, 203517, 112002, 11597, 106903, 237415, 4153, 61156, 214789, 35312, 135139, 230184, 137675, 45975, 19788, 12771, 154816, 244044, 190816, 124929, 211824, 221967, 155747, 103789, 164178, 114666, 99857, 30840, 102534, 122751, 77655, 30840, 232580, 242974, 185106, 85947, 84826, 235367, 103098, 153953, 128982, 125319, 38532, 113537, 30251, 44387, 177805, 115809, 176549, 219637, 210354, 196130, 161970, 216168, 110859, 152463, 202403, 201149, 225852, 110859, 222588, 137756, 59460, 177677, 242974, 45282, 206477, 111870, 133562, 88621, 63352, 113918, 144552, 40254, 24004, 629, 228870, 41805, 90548, 128322, 165208, 36785, 202317, 147172, 102192, 161278, 74217, 28566, 154646, 204315, 175754, 93035, 146044, 57996, 165477, 215470, 73023, 44216, 208968, 116359, 3302, 56156, 14182, 105323, 164072, 197157, 84753, 248655, 229617, 82821, 67273]","[186289, 50214, 248983, 17399, 148737, 206704, 109996, 57241, 156298, 135679]",107,1.322,120,39.88732394366197,0.0,0.0,0.0,0.028169014084507,0.971830985915493,0.0985915492957746,0.6619718309859155,0.2394366197183098,0.40824133,0.10143012,0.08168089,0.15536713,0.07963109,0.04146758,0.06212362,0.07005822,0.07978492,0.06289677,0.19584787,0.19546332,0.2658819,0.20012522
7616,3,final,186,"[235294, 11115, 199997, 42035, 167481, 193109, 188863, 100223, 44900, 128995, 181349, 229881, 157198, 20744, 49096, 84309, 144118, 84309, 147688, 228154, 29536, 216827, 15268, 233155, 202795, 208382, 58510, 52067, 127430, 141936, 239559, 206236, 63061, 148753, 79414, 66724, 178162, 211235, 99391, 20744, 80626, 174845, 104211, 70006, 232308, 143682, 42912, 182949, 47290, 215955, 130970, 237774, 44900, 167481, 188863, 193109, 249855, 129068, 44159, 128995, 136781, 219531, 118618, 12818, 6813, 4128, 242791, 143659, 188525, 249870, 249433, 37057, 79059, 228154, 61806, 141104, 156422, 140867, 180087, 63527, 85684, 25036, 83674, 80517, 191341, 202001, 175642, 225769, 229428, 64219, 185345, 118618, 183688, 34319, 168972, 139257, 92392, 53696, 22577, 220089, 169859, 78125, 82833, 204371, 118704, 9975, 5295, 191313, 163571, 91961, 216260, 150019, 121753, 110666, 220883, 171792, 190660, 159678, 207104, 228819, 109660, 225936, 149123, 114770, 224183, 2734, 209520, 79971, 158608, 91806, 244769, 219637, 140894, 110859, 191177, 102026, 174692, 25101, 137224, 104566, 203946, 158063, 192812, 66724, 32555, 191354, 135526, 127902, 159718, 190011, 198332, 38245, 148389, 17649, 24004, 151180, 163252, 221833, 85613, 87043, 63251, 207621, 223774, 245084, 24394, 180201, 135094, 116773, 189533, 106177, 137221, 239781, 13758, 130032, 66269, 80118, 3884, 52361, 173821, 205379, 238509, 190925, 39475, 64472, 160679, 57996]","[229551, 145047, 196631, 149710, 118900, 98948, 203185, 207139, 224998, 88936]",100,1.867,147,48.774193548387096,0.0,0.0806451612903225,0.0913978494623656,0.2688172043010752,0.5591397849462365,0.064516129032258,0.4516129032258064,0.4838709677419355,0.34379207,0.14022887,0.13001876,0.15802755,0.02439697,0.10077529,0.04232445,0.06043605,0.0705751,0.0636215,0.19621857,0.19176525,0.25894157,0.21887802
7617,2,train,90,"[169931, 79419, 77566, 151785, 242886, 7167, 183110, 63268, 64513, 127350, 121067, 164611, 237495, 64904, 203557, 40301, 76318, 209437, 207513, 152574, 182179, 35332, 88395, 150659, 123862, 237742, 122248, 77446, 214962, 92975, 111906, 164847, 170299, 135272, 225985, 107789, 82682, 37844, 133562, 218755, 199922, 187899, 71731, 100397, 106345, 22915, 26996, 100742, 143389, 77192, 62694, 166513, 88859, 27391, 160231, 234569, 64550, 205821, 240681, 7627, 52772, 188390, 53665, 42521, 45915, 68796, 44387, 164987, 203638, 70873, 216329, 110064, 56325, 100289, 216540, 250306, 96809, 20901, 13125, 52725, 73418, 156298, 61265, 163221, 94777, 46365, 38018, 241891, 94479, 45052]","[138112, 129754, 211089, 10222, 50047, 72619, 247659, 50662, 131362, 248305]",53,1.695,50,46.27777777777778,0.0,0.0,0.0,0.0333333333333333,0.9666666666666668,0.1333333333333333,0.4888888888888889,0.3777777777777777,0.47941752,0.04567234,0.09323632,0.14513783,0.02797762,0.03158543,0.07615807,0.10081487,0.07369203,0.05970819,0.22853664,0.21405251,0.2538682,0.17014242
7618,1,train,163,"[139652, 64079, 49847, 63263, 64021, 138991, 218205, 32876, 218524, 73858, 229185, 160352, 228843, 21935, 132972, 233897, 203140, 86348, 51718, 202534, 234768, 151572, 108926, 104277, 250055, 234656, 164724, 215457, 63087, 248635, 198570, 28870, 228242, 88977, 86421, 239763, 203030, 30570, 249102, 123495, 162271, 189556, 247919, 236961, 59938, 225329, 208194, 112749, 33309, 246533, 8769, 166213, 167598, 44504, 152054, 42650, 49480, 195412, 143572, 80040, 126663, 219479, 178228, 28747, 222684, 202828, 40866, 236123, 160649, 131530, 69241, 166296, 30469, 115369, 75595, 17930, 67370, 140539, 26491, 64020, 117444, 20284, 90443, 141349, 77496, 221706, 175911, 246451, 192471, 237789, 16273, 12341, 29739, 141211, 182906, 217208, 8909, 183551, 146633, 40389, 55492, 69282, 238669, 113743, 131169, 250716, 2333, 155439, 33261, 14881, 83945, 204714, 71653, 84458, 99481, 47223, 46964, 247852, 89030, 146970, 242046, 242812, 63720, 237905, 83987, 69875, 169831, 211183, 186200, 163608, 89940, 106154, 33483, 59564, 94050, 111394, 112623, 202860, 116049, 169595, 121753, 107358, 206765, 173704, 207774, 217063, 115990, 169931, 119786, 70954, 201324, 187231, 201149, 181511, 65132, 164618, 236195, 197064, 32119, 251245, 139222, 11743, 91368]","[114140, 46320, 19825, 27028, 129491, 243157, 86043, 228898, 32720, 196930]",87,1.88,128,34.190184049079754,0.0,0.0,0.0122699386503067,0.0858895705521472,0.901840490797546,0.0736196319018405,0.5153374233128835,0.4110429447852761,0.40339305,0.07998589,0.10861695,0.17844098,0.05801412,0.04275141,0.07110633,0.05769128,0.07372886,0.06711263,0.19762328,0.19547572,0.26623711,0.1998224
7620,1,train,177,"[883, 77249, 153924, 120316, 111574, 197798, 31698, 213049, 178628, 68162, 218894, 30164, 61608, 157887, 181349, 106730, 186776, 80942, 51335, 38821, 95954, 238654, 165496, 250289, 173604, 38285, 86240, 12645, 70641, 156522, 229996, 229019, 180038, 9467, 211270, 250228, 170054, 214330, 123722, 178241, 175619, 210618, 188081, 35662, 163528, 114623, 83774, 45053, 62403, 34414, 156646, 150169, 30607, 56102, 241197, 181388, 70570, 158253, 154098, 205955, 239262, 89348, 19284, 141086, 137553, 136374, 212881, 181839, 230213, 91174, 79035, 229268, 1799, 161390, 187591, 122853, 187591, 17448, 124262, 196174, 160945, 74150, 91806, 130162, 23414, 5277, 141973, 124507, 151491, 113137, 226848, 150019, 59908, 100432, 206793, 151798, 159549, 29113, 105786, 31298, 59908, 206793, 210234, 76529, 114077, 69823, 111978, 176025, 50137, 113167, 84549, 121319, 121255, 31768, 151498, 114873, 221435, 35130, 116223, 50832, 174854, 239488, 120113, 35315, 221896, 221946, 124680, 219299, 230936, 37515, 102236, 121523, 116059, 102766, 25539, 140432, 248782, 208248, 44585, 210610, 174692, 48147, 140432, 102766, 113188, 243783, 99351, 84763, 147428, 249668, 74658, 163935, 159549, 22208, 247413, 218708, 138233, 217366, 171737, 136601, 205120, 87837, 86463, 237670, 72515, 57362, 222437, 144564, 27333, 65059, 248058, 168201, 139518, 197939, 99169, 85038, 164431]","[110526, 250361, 191845, 30584, 45644, 16125, 114935, 202123, 235427, 210372]",102,1.731,97,35.655367231638415,0.0,0.0,0.0,0.0734463276836158,0.9265536723163842,0.096045197740113,0.5932203389830508,0.3107344632768362,0.13786334,0.09231929,0.30286286,0.23473882,0.06465952,0.10612378,0.02128741,0.04014498,0.04865915,0.04705543,0.20929166,0.20696098,0.2726353,0.21539749
7621,1,train,66,"[20655, 157128, 180238, 194574, 113010, 89370, 124171, 208730, 12818, 51088, 42037, 246857, 115640, 78618, 140151, 53327, 185063, 57687, 112935, 140748, 220244, 110867, 39460, 43248, 170204, 180264, 84015, 108747, 175317, 106177, 25528, 116891, 222999, 42921, 229428, 199022, 17731, 155891, 12951, 250469, 218470, 47552, 121534, 199626, 55221, 144271, 239559, 4128, 29893, 87405, 251386, 48087, 152111, 62292, 151026, 92421, 97636, 214548, 30450, 82073, 179215, 20824, 17359, 99771, 155237, 123194]","[87405, 20824, 168743, 74841, 10200, 12416, 175382, 56384, 198293, 92245]",13,5.067,55,48.34848484848485,0.0,0.0,0.2424242424242424,0.696969696969697,0.0606060606060606,0.0454545454545454,0.5606060606060606,0.3939393939393939,0.40187226,0.04839255,0.12076203,0.1930579,0.01180785,0.01000935,0.0934644,0.12063367,0.09452956,0.08217934,0.17918074,0.19435841,0.25007454,0.19967741
7622,3,train,44,"[115557, 115056, 232927, 112805, 55908, 52601, 246371, 44021, 137157, 139905, 17368, 68845, 111610, 221306, 135350, 102509, 33493, 120947, 174931, 135384, 216480, 207287, 101952, 134670, 23005, 205216, 190335, 142135, 56276, 130137, 125336, 128133, 193117, 170950, 13128, 192100, 97995, 168484, 219458, 248739, 177391, 86878, 199676, 213408]","[222317, 115435, 73767, 65837, 251400, 90401, 194556, 170721, 79130, 51967]",24,1.862,48,37.22727272727273,0.0227272727272727,0.4090909090909091,0.0909090909090909,0.3181818181818182,0.1590909090909091,0.2272727272727272,0.4090909090909091,0.3636363636363636,0.1809163,0.3122564,0.07675686,0.23500053,0.05503945,0.09531217,0.02989301,0.01482527,0.07137694,0.05038071,0.22816016,0.18060129,0.25040011,0.21908079
7623,1,train,39,"[79059, 2125, 177435, 198709, 9428, 220883, 13370, 180423, 58021, 204273, 99481, 179215, 22005, 233897, 168972, 73504, 163713, 182448, 238522, 9092, 155414, 227395, 199770, 67273, 102192, 170333, 100968, 191435, 80907, 135193, 249595, 41689, 74000, 106017, 96623, 239274, 191177, 74607, 229720]","[195247, 100372, 168040, 68548, 42186, 229874, 38862, 234702, 97760, 148397]",21,1.815,35,51.76923076923077,0.0,0.0256410256410256,0.0,0.0512820512820512,0.9230769230769232,0.1794871794871795,0.5641025641025641,0.2564102564102564,0.43031841,0.11173435,0.10458411,0.14813933,0.03356532,0.10209023,0.05241154,0.01715671,0.06017138,0.0463474,0.22913776,0.21364387,0.24767704,0.20302255
7624,3,train,131,"[109268, 1932, 152107, 113206, 216395, 8853, 249377, 37630, 222846, 152827, 200252, 95383, 167726, 192480, 102798, 66366, 171418, 156114, 113467, 1777, 165295, 188409, 143906, 126713, 227611, 228263, 97274, 30547, 228092, 80634, 131752, 107191, 207063, 115859, 160357, 157476, 111498, 224741, 17169, 28967, 36901, 189331, 134477, 160357, 48262, 161969, 200234, 115890, 64578, 99052, 116025, 181500, 182549, 245926, 180119, 148812, 59031, 180533, 127062, 84061, 23051, 31261, 186690, 228341, 209374, 246233, 47290, 134477, 249657, 8706, 210976, 106738, 177162, 147617, 147613, 99154, 236620, 114464, 19088, 239315, 81243, 182949, 132923, 244737, 28814, 153616, 85485, 11628, 200552, 214067, 42652, 55020, 183900, 18514, 199474, 231092, 57567, 159878, 2734, 79059, 244627, 139874, 9116, 90592, 143682, 239315, 243474, 210976, 107801, 251617, 17628, 113883, 64213, 4595, 72536, 244253, 110019, 244253, 147617, 83849, 174872, 143659, 195662, 209520, 24044, 85540, 73569, 148990, 128894, 231458, 189825]","[220179, 18870, 116938, 42303, 34094, 132838, 57990, 243038, 36283, 130110]",28,4.7,50,46.6412213740458,0.0,0.0610687022900763,0.0,0.3129770992366412,0.6259541984732825,0.1908396946564885,0.5648854961832062,0.2442748091603053,0.30311877,0.12407186,0.20746836,0.13524799,0.05755046,0.06341424,0.05099663,0.05813169,0.04509343,0.04933743,0.24841518,0.21219866,0.24656246,0.19839283
7625,0,val,43,"[109760, 39854, 243496, 165899, 30874, 88550, 232957, 229733, 154521, 164217, 134094, 91594, 171074, 26968, 249161, 219834, 94369, 154942, 250319, 68844, 201696, 130813, 192261, 223259, 230741, 92846, 184856, 158414, 28514, 147664, 77793, 167121, 243641, 45469, 232261, 148841, 28641, 131203, 10578, 191370, 64414, 199319, 92467]","[25414, 241891, 75639, 182942, 181359, 146117, 232861, 26996, 228651, 102434]",33,1.293,51,31.27906976744186,0.0,0.0232558139534883,0.0232558139534883,0.0232558139534883,0.9302325581395348,0.1162790697674418,0.7674418604651163,0.1162790697674418,0.15187864,0.13673567,0.22680638,0.20646435,0.07515508,0.11685812,0.0314269,0.05467485,0.05567705,0.05481476,0.18723538,0.21912842,0.26288814,0.22025625
7626,2,train,133,"[84975, 155775, 221866, 103098, 86790, 242528, 2803, 230266, 82779, 210354, 219965, 217892, 131216, 190816, 149530, 237495, 235367, 41717, 64550, 53497, 216374, 214962, 251815, 92917, 139096, 182651, 81682, 239833, 72522, 4153, 75991, 215844, 131355, 207772, 8319, 115454, 242974, 121753, 43498, 109034, 88164, 24248, 75453, 204439, 222377, 21984, 58505, 180191, 191387, 157198, 211057, 251849, 92262, 17976, 33309, 117641, 114310, 169595, 234569, 137396, 183863, 211000, 64021, 170299, 7627, 5894, 144281, 203253, 99481, 195884, 118618, 209437, 221079, 32876, 24170, 219617, 171539, 216240, 48708, 203448, 116389, 162261, 78026, 85025, 174248, 48960, 199424, 164557, 219946, 123669, 99432, 35332, 49492, 10765, 156348, 55481, 244786, 22915, 8858, 35800, 139177, 97003, 146168, 227260, 179321, 136745, 174817, 98873, 123075, 40980, 68163, 121458, 65433, 56172, 237415, 203557, 218755, 155439, 84826, 191426, 38018, 129996, 184821, 143389, 25522, 103189, 194464, 29036, 68796, 110695, 216001, 49041, 13019]","[39588, 2016, 184445, 240919, 250306, 62064, 228642, 184294, 163771, 233130]",36,3.667,74,47.796992481203006,0.0,0.0,0.0,0.0225563909774436,0.9774436090225564,0.112781954887218,0.5413533834586466,0.3458646616541353,0.5270635,0.04348809,0.07624569,0.13583678,0.02636598,0.035324,0.08864701,0.06702895,0.08284529,0.07055397,0.20403033,0.20791452,0.25229751,0.18235838
7627,3,train,46,"[246081, 129186, 131254, 130032, 148753, 48091, 69651, 64468, 11611, 104855, 135948, 136397, 189923, 130048, 33544, 176401, 206400, 87043, 86863, 115065, 231254, 149156, 73995, 112206, 97130, 165955, 85299, 42986, 64727, 75920, 232845, 168341, 217633, 196134, 141284, 94603, 76387, 38245, 19814, 206871, 4645, 80118, 165802, 135471, 108071, 136468]","[190925, 157693, 241625, 242155, 82585, 97330, 55292, 169451, 131439, 193010]",23,2.0,40,49.52173913043478,0.0,0.5434782608695652,0.3695652173913043,0.0217391304347826,0.0652173913043478,0.108695652173913,0.391304347826087,0.5,0.14704259,0.13383185,0.20573512,0.21989211,0.04772347,0.10488552,0.0266185,0.11427083,0.07522517,0.05704245,0.18655801,0.19601091,0.26830431,0.21685915
7628,2,final,19,"[70846, 134029, 79623, 234064, 167322, 117941, 156136, 53341, 39586, 248542, 133361, 9853, 171652, 45699, 182998, 55043, 12590, 72286, 154847]","[235038, 238044, 8289, 219335, 239571, 43409, 114594, 144829, 193454, 241064]",14,1.318,29,31.73684210526316,0.0,0.1052631578947368,0.0,0.1052631578947368,0.7894736842105263,0.1578947368421052,0.3684210526315789,0.4736842105263157,0.1886268,0.31354534,0.07046241,0.12217138,0.08240026,0.20093373,0.01196179,0.00989829,0.06099966,0.05903846,0.19845739,0.21038411,0.24368329,0.22743709
